date,open,high,low,close,volume,average,barCount
2024-04-29,0.4602,0.4638,0.4463,0.4571,76427014.0,0.45685,90
2024-04-30,0.4572,0.4632,0.4254,0.4412,126093063.6,0.44675000000000004,90
2024-05-01,0.4412,0.4579,0.4184,0.4501,163802414.7,0.44189999999999996,90
2024-05-02,0.4501,0.4625,0.4386,0.4578,93572218.4,0.45225,90
2024-05-03,0.4577,0.4736,0.4462,0.4673,97178116.8,0.4612,90
2024-05-04,0.4674,0.4759,0.4623,0.4633,61758692.4,0.467225,90
2024-05-05,0.4633,0.4661,0.4521,0.458,65843432.5,0.459875,90
2024-05-06,0.4579,0.4757,0.4513,0.4541,100853816.9,0.45975,90
2024-05-07,0.454,0.4567,0.4407,0.4414,86403537.3,0.4482,90
2024-05-08,0.4413,0.469,0.4363,0.4518,155420658.9,0.4496,90
2024-05-09,0.4517,0.4645,0.4469,0.4635,85381130.6,0.45665,90
2024-05-10,0.4635,0.4688,0.4431,0.4479,86117375.2,0.455825,90
2024-05-11,0.4479,0.4511,0.4379,0.439,44305780.0,0.443975,90
2024-05-12,0.4388,0.4436,0.4331,0.4377,33671129.0,0.4383,90
2024-05-13,0.4378,0.4532,0.4251,0.4368,108437847.9,0.43822500000000003,90
2024-05-14,0.4367,0.4386,0.426,0.4285,77134834.9,0.43245,90
2024-05-15,0.4285,0.4558,0.4258,0.4524,87948334.1,0.44062500000000004,90
2024-05-16,0.4525,0.4627,0.4485,0.4597,94019232.9,0.45585000000000003,90
2024-05-17,0.4598,0.4907,0.455,0.4824,108680341.7,0.471975,90
2024-05-18,0.4825,0.486,0.4755,0.482,45922360.7,0.4815,90
2024-05-19,0.4819,0.484,0.4645,0.4672,52848896.0,0.47440000000000004,90
2024-05-20,0.4672,0.5033,0.4605,0.502,152399432.6,0.48325,90
2024-05-21,0.5021,0.5106,0.4906,0.4946,140920414.1,0.499475,90
2024-05-22,0.4946,0.4954,0.4746,0.4835,100783629.4,0.487025,90
2024-05-23,0.4835,0.4885,0.444,0.4656,164392270.6,0.4704,90
2024-05-24,0.4655,0.4696,0.4541,0.4601,79004514.8,0.462325,90
2024-05-25,0.4601,0.4647,0.4572,0.4623,52870401.3,0.461075,90
2024-05-26,0.4623,0.463,0.455,0.4581,47905238.8,0.4596,90
2024-05-27,0.4581,0.475,0.4566,0.4683,77194284.1,0.46449999999999997,90
2024-05-28,0.4683,0.4694,0.452,0.4576,103514209.4,0.461825,90
2024-05-29,0.4577,0.4642,0.45,0.4512,86483314.0,0.455775,90
2024-05-30,0.451,0.4556,0.4432,0.4465,88752476.4,0.449075,90
2024-05-31,0.4465,0.4559,0.4436,0.447,62854052.2,0.44825000000000004,90
2024-06-01,0.447,0.4533,0.445,0.4499,31130909.6,0.4488,90
2024-06-02,0.4499,0.4541,0.4406,0.4465,59363693.5,0.44777500000000003,90
2024-06-03,0.4465,0.4632,0.4434,0.4573,75171575.4,0.4526,90
2024-06-04,0.4574,0.4656,0.4526,0.4615,61587251.6,0.459275,90
2024-06-05,0.4615,0.4654,0.457,0.4613,63025277.7,0.46130000000000004,90
2024-06-06,0.4612,0.4621,0.4505,0.4582,60496507.5,0.458,90
2024-06-07,0.4582,0.49,0.4253,0.4492,239701551.5,0.455675,90
2024-06-08,0.4493,0.4493,0.4322,0.4368,89241948.8,0.4419,90
2024-06-09,0.4367,0.4462,0.4318,0.4442,42256582.2,0.439725,90
2024-06-10,0.4442,0.4513,0.4349,0.4406,86969425.3,0.44275,90
2024-06-11,0.4406,0.4419,0.4128,0.422,138567339.0,0.429325,90
2024-06-12,0.4219,0.4445,0.4144,0.4378,121613605.3,0.42965000000000003,90
2024-06-13,0.4377,0.4392,0.4191,0.421,110639835.0,0.42925,90
2024-06-14,0.4209,0.4248,0.4,0.412,116922808.4,0.414425,90
2024-06-15,0.4121,0.4158,0.4082,0.414,47189963.7,0.412525,90
2024-06-16,0.414,0.4193,0.409,0.4168,37640933.2,0.414775,90
2024-06-17,0.4167,0.421,0.3901,0.4013,124025287.9,0.407275,90
2024-06-18,0.4013,0.4027,0.3575,0.3837,215871708.0,0.3863,90
2024-06-19,0.3836,0.3978,0.3801,0.3844,84821749.0,0.386475,90
2024-06-20,0.3845,0.3974,0.3772,0.3844,81788373.7,0.385875,90
2024-06-21,0.3844,0.3909,0.3736,0.376,77104500.3,0.38122500000000004,90
2024-06-22,0.376,0.3912,0.3714,0.3846,76900986.8,0.3808,90
2024-06-23,0.3847,0.3934,0.3785,0.38,56593832.5,0.38415,90
2024-06-24,0.3801,0.3817,0.361,0.3777,119340661.4,0.375125,90
2024-06-25,0.3777,0.3974,0.3769,0.3918,70104337.4,0.38594999999999996,90
2024-06-26,0.3918,0.3965,0.3824,0.385,80311716.8,0.388925,90
2024-06-27,0.385,0.3941,0.3777,0.3913,83592286.9,0.387025,90
2024-06-28,0.3913,0.397,0.3851,0.3858,92147447.1,0.3898,90
2024-06-29,0.3858,0.4039,0.3832,0.3841,70624426.8,0.38925,90
2024-06-30,0.384,0.3944,0.3785,0.3924,52136153.2,0.38732500000000003,90
2024-07-01,0.3925,0.4086,0.3915,0.4032,70915901.7,0.39895,90
2024-07-02,0.4033,0.4198,0.4027,0.4184,67487705.8,0.41105,90
2024-07-03,0.4184,0.4235,0.4001,0.4069,98718851.9,0.412225,90
2024-07-04,0.407,0.4139,0.3614,0.3623,149416521.3,0.38615,90
2024-07-05,0.3622,0.3623,0.3165,0.3501,323282253.6,0.347775,90
2024-07-06,0.3501,0.3733,0.3464,0.3707,90921251.5,0.36012500000000003,90
2024-07-07,0.3707,0.3716,0.3444,0.3466,74443934.6,0.358325,90
2024-07-08,0.3467,0.3802,0.3301,0.3691,178789658.0,0.356525,90
2024-07-09,0.3691,0.3809,0.3626,0.3754,71495085.0,0.372,90
2024-07-10,0.3755,0.39,0.3717,0.3885,63358979.6,0.381425,90
2024-07-11,0.3885,0.405,0.3844,0.3959,87567536.7,0.39345,90
2024-07-12,0.396,0.4181,0.3932,0.4165,100898164.4,0.40595000000000003,90
2024-07-13,0.4166,0.4464,0.4115,0.4416,98135951.1,0.429025,90
2024-07-14,0.4416,0.445,0.4248,0.4317,101540405.4,0.435775,90
2024-07-15,0.4317,0.4458,0.431,0.4449,125566239.6,0.43835,90
2024-07-16,0.4449,0.4526,0.4264,0.4381,126834589.9,0.4405,90
2024-07-17,0.4381,0.457,0.4353,0.4359,105320100.0,0.441575,90
2024-07-18,0.4359,0.4498,0.4199,0.4234,80622639.4,0.43224999999999997,90
2024-07-19,0.4235,0.4429,0.4145,0.439,80349138.6,0.429975,90
2024-07-20,0.4389,0.4419,0.4275,0.4373,54136437.1,0.4364,90
2024-07-21,0.4373,0.449,0.4166,0.4469,85361994.3,0.43745000000000006,90
2024-07-22,0.447,0.4504,0.4234,0.4262,79086035.0,0.43674999999999997,90
2024-07-23,0.4261,0.4296,0.4028,0.41,86052015.5,0.41712499999999997,90
2024-07-24,0.41,0.4217,0.4038,0.4063,97197388.2,0.41045,90
2024-07-25,0.4062,0.4085,0.3816,0.3948,96406178.5,0.397775,90
2024-07-26,0.3948,0.4199,0.3944,0.4172,59178553.1,0.40657499999999996,90
2024-07-27,0.4172,0.4292,0.4132,0.4208,44534782.3,0.42010000000000003,90
